3683,'Blood Simple (1984)',Crime
551,'Nightmare Before Christmas The (1993)',Animation
318,'Shawshank Redemption The (1994)',Crime
692,'Solo (1996)',Action
1272,'Patton (1970)',Drama
1345,'Carrie (1976)',Drama
2396,'Shakespeare in Love (1998)',Comedy
357,'Four Weddings and a Funeral (1994)',Comedy
2761,'Iron Giant The (1999)',Adventure
736,'Twister (1996)',Action
2161,'NeverEnding Story The (1984)',Adventure
6920,'Cercle Rouge Le (Red Circle The) (1970)',Crime
46723,'Babel (2006)',Drama
2396,'Shakespeare in Love (1998)',Comedy
1042,'That Thing You Do! (1996)',Comedy
5464,'Road to Perdition (2002)',Crime
26007,'Unknown Soldier The (Tuntematon sotilas) (1955)',Drama
2761,'Iron Giant The (1999)',Adventure
2571,'Matrix The (1999)',Action
780,'Independence Day (a.k.a. ID4) (1996)',Action
53000,'28 Weeks Later (2007)',Horror
6947,'Master and Commander: The Far Side of the World (2003)',Adventure
151,'Rob Roy (1995)',Action
924,'2001: A Space Odyssey (1968)',Adventure
4239,'Blow (2001)',Crime
2023,'Godfather: Part III The (1990)',Crime
54997,'3:10 to Yuma (2007)',Action
7147,'Big Fish (2003)',Drama
58559,'Dark Knight The (2008)',Action
1580,'Men in Black (a.k.a. MIB) (1997)',Action
54997,'3:10 to Yuma (2007)',Action
280,'Murder in the First (1995)',Drama
1956,'Ordinary People (1980)',Drama
27831,'Layer Cake (2004)',Crime
8949,'Sideways (2004)',Comedy
7438,'Kill Bill: Vol. 2 (2004)',Action
32617,'Eye of the Tiger (1986)',Action
2294,'Antz (1998)',Adventure
2115,'Indiana Jones and the Temple of Doom (1984)',Action
458,'Geronimo: An American Legend (1993)',Drama
410,'Addams Family Values (1993)',Children
30749,'Hotel Rwanda (2004)',Drama
272,'Madness of King George The (1994)',Comedy
1183,'English Patient The (1996)',Drama
48516,'Departed The (2006)',Crime
355,'Flintstones The (1994)',Children
1047,'Long Kiss Goodnight The (1996)',Action
515,'Remains of the Day The (1993)',Drama
541,'Blade Runner (1982)',Action
4262,'Scarface (1983)',Action
2890,'Three Kings (1999)',Action
2115,'Indiana Jones and the Temple of Doom (1984)',Action
2688,'Generals Daughter The (1999)',Crime
8644,'I Robot (2004)',Action
1997,'Exorcist The (1973)',Horror
50872,'Ratatouille (2007)',Animation
43,'Restoration (1995)',Drama
788,'Nutty Professor The (1996)',Comedy
1088,'Dirty Dancing (1987)',Drama
8634,'Tank (1984)',Action
4886,'Monsters Inc. (2001)',Adventure
1653,'Gattaca (1997)',Drama
84942,'Drive Angry (2011)',Action
39,'Clueless (1995)',Comedy
68157,'Inglourious Basterds (2009)',Action
5952,'Lord of the Rings: The Two Towers The (2002)',Adventure
442,'Demolition Man (1993)',Action
48,'Pocahontas (1995)',Animation
586,'Home Alone (1990)',Children
39183,'Brokeback Mountain (2005)',Drama
2485,'Shes All That (1999)',Comedy
2028,'Saving Private Ryan (1998)',Action
3858,'Cecil B. DeMented (2000)',Comedy
1073,'Willy Wonka & the Chocolate Factory (1971)',Children
337,'Whats Eating Gilbert Grape (1993)',Drama
1722,'Tomorrow Never Dies (1997)',Action
2318,'Happiness (1998)',Comedy
373,'Red Rock West (1992)',Thriller
59315,'Iron Man (2008)',Action
1573,'Face/Off (1997)',Action
8530,'Dear Frankie (2004)',Drama
4414,'X: The Man with the X-Ray Eyes (1963)',Sci-Fi
1101,'Top Gun (1986)',Action
3632,'Monsieur Verdoux (1947)',Comedy
145,'Bad Boys (1995)',Action
1259,'Stand by Me (1986)',Adventure
46578,'Little Miss Sunshine (2006)',Adventure
3072,'Moonstruck (1987)',Comedy
858,'Godfather The (1972)',Crime
97860,'Killing Them Softly (2012)',Crime
377,'Speed (1994)',Action
2237,'Without Limits (1998)',Drama
44,'Mortal Kombat (1995)',Action
27904,'Scanner Darkly A (2006)',Animation
7067,'Juliet of the Spirits (Giulietta degli spiriti) (1965)',Comedy
7325,'Starsky & Hutch (2004)',Action
1457,'Fools Rush In (1997)',Comedy
480,'Jurassic Park (1993)',Action
368,'Maverick (1994)',Adventure
1261,'Evil Dead II (Dead by Dawn) (1987)',Action
2455,'Fly The (1986)',Drama
4353,'Uncommon Valor (1983)',Action
5485,'Tadpole (2002)',Comedy
53972,'Live Free or Die Hard (2007)',Action
1150,'Return of Martin Guerre The (Retour de Martin Guerre Le) (1982)',Drama
33679,'Mr. & Mrs. Smith (2005)',Action
6669,'Ikiru (1952)',Drama
1031,'Bedknobs and Broomsticks (1971)',Adventure
56367,'Juno (2007)',Comedy
4014,'Chocolat (2000)',Drama
377,'Speed (1994)',Action
72395,'Precious (2009)',Drama
2087,'Peter Pan (1953)',Animation
3535,'American Psycho (2000)',Crime
3753,'Patriot The (2000)',Action
1644,'I Know What You Did Last Summer (1997)',Horror
1303,'Man Who Would Be King The (1975)',Adventure
68157,'Inglourious Basterds (2009)',Action
88125,'Harry Potter and the Deathly Hallows: Part 2 (2011)',Action
1446,'Kolya (Kolja) (1996)',Comedy
344,'Ace Ventura: Pet Detective (1994)',Comedy
2422,'Karate Kid Part III The (1989)',Action
3819,'Tampopo (1985)',Comedy
1136,'Monty Python and the Holy Grail (1975)',Adventure
1210,'Star Wars: Episode VI - Return of the Jedi (1983)',Action
1032,'Alice in Wonderland (1951)',Adventure
1278,'Young Frankenstein (1974)',Comedy
50872,'Ratatouille (2007)',Animation
72554,'Cell 211 (Celda 211) (2009)',Action
1246,'Dead Poets Society (1989)',Drama
2360,'Celebration The (Festen) (1998)',Drama
1211,'Wings of Desire (Himmel Ã¼ber Berlin Der) (1987)',Drama
1721,'Titanic (1997)',Drama
741,'Ghost in the Shell (KÃ´kaku kidÃ´tai) (1995)',Animation
2539,'Analyze This (1999)',Comedy
4014,'Chocolat (2000)',Drama
474,'In the Line of Fire (1993)',Action
44694,'Volver (2006)',Comedy
8360,'Shrek 2 (2004)',Adventure
39444,'Weather Man The (2005)',Comedy
617,'Flower of My Secret The (La flor de mi secreto) (1995)',Comedy
628,'Primal Fear (1996)',Crime
1370,'Die Hard 2 (1990)',Action
364,'Lion King The (1994)',Adventure
5349,'Spider-Man (2002)',Action
32,'Twelve Monkeys (a.k.a. 12 Monkeys) (1995)',Mystery
2664,'Invasion of the Body Snatchers (1956)',Horror
2527,'Westworld (1973)',Action
7569,'You Only Live Twice (1967)',Action
1041,'Secrets & Lies (1996)',Drama
1347,'Nightmare on Elm Street A (1984)',Horror
603,'Bye Bye Love (1995)',Comedy
920,'Gone with the Wind (1939)',Drama
19,'Ace Ventura: When Nature Calls (1995)',Comedy
1748,'Dark City (1998)',Adventure
150,'Apollo 13 (1995)',Adventure
39183,'Brokeback Mountain (2005)',Drama
1284,'Big Sleep The (1946)',Crime
2141,'American Tail An (1986)',Adventure
55253,'Lust Caution (Se jie) (2007)',Drama
4848,'Mulholland Drive (2001)',Crime
1608,'Air Force One (1997)',Action
348,'Bullets Over Broadway (1994)',Comedy
102445,'Star Trek Into Darkness (2013)',Action
208,'Waterworld (1995)',Action
5093,'Collateral Damage (2002)',Action
597,'Pretty Woman (1990)',Comedy
4252,'Circle The (Dayereh) (2000)',Drama
1704,'Good Will Hunting (1997)',Drama
1252,'Chinatown (1974)',Crime
3578,'Gladiator (2000)',Action
65,'Bio-Dome (1996)',Comedy
153,'Batman Forever (1995)',Action
1092,'Basic Instinct (1992)',Crime
2740,'Kindred The (1986)',Horror
74484,'Bitch Slap (2009)',Action
47,'Seven (a.k.a. Se7en) (1995)',Mystery
265,'Like Water for Chocolate (Como agua para chocolate) (1992)',Drama
8972,'National Treasure (2004)',Action
1203,'12 Angry Men (1957)',Drama
2881,'Double Jeopardy (1999)',Action
48780,'Prestige The (2006)',Drama
733,'Rock The (1996)',Action
555,'True Romance (1993)',Crime
67255,'Girl with the Dragon Tattoo The (MÃ¤n som hatar kvinnor) (2009)',Crime
2054,'Honey I Shrunk the Kids (1989)',Adventure
2762,'Sixth Sense The (1999)',Drama
805,'Time to Kill A (1996)',Drama
356,'Forrest Gump (1994)',Comedy
293,'LÃ©on: The Professional (a.k.a. The Professional) (LÃ©on) (1994)',Action
466,'Hot Shots! Part Deux (1993)',Action
7153,'Lord of the Rings: The Return of the King The (2003)',Action
2194,'Untouchables The (1987)',Action
6874,'Kill Bill: Vol. 1 (2003)',Action
23,'Assassins (1995)',Action
2915,'Risky Business (1983)',Comedy
8869,'First Daughter (2004)',Comedy
1909,'X-Files: Fight the Future The (1998)',Action
277,'Miracle on 34th Street (1994)',Drama
1228,'Raging Bull (1980)',Drama
4128,'Lost Boys The (1987)',Comedy
5378,'Star Wars: Episode II - Attack of the Clones (2002)',Action
2329,'American History X (1998)',Crime
328,'Tales from the Crypt Presents: Demon Knight (1995)',Horror
1377,'Batman Returns (1992)',Action
5816,'Harry Potter and the Chamber of Secrets (2002)',Adventure
41569,'King Kong (2005)',Action
1214,'Alien (1979)',Horror
4866,'Last Castle The (2001)',Action
1230,'Annie Hall (1977)',Comedy
318,'Shawshank Redemption The (1994)',Crime
4970,'Blue Angel The (Blaue Engel Der) (1930)',Drama
260,'Star Wars: Episode IV - A New Hope (1977)',Action
27846,'Corporation The (2003)',Documentary
2541,'Cruel Intentions (1999)',Drama
356,'Forrest Gump (1994)',Comedy
27869,'Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004)',Action
7069,'Macbeth (a.k.a. Tragedy of Macbeth The) (1971)',Drama
1645,'Devils Advocate The (1997)',Drama
230,'Dolores Claiborne (1995)',Drama
6,'Heat (1995)',Action
4326,'Mississippi Burning (1988)',Crime
1092,'Basic Instinct (1992)',Crime
1370,'Die Hard 2 (1990)',Action
426,'Body Snatchers (1993)',Horror
1196,'Star Wars: Episode V - The Empire Strikes Back (1980)',Action
4246,'Bridget Joness Diary (2001)',Comedy
520,'Robin Hood: Men in Tights (1993)',Comedy
4310,'Pearl Harbor (2001)',Action
1268,'Pump Up the Volume (1990)',Comedy
1387,'Jaws (1975)',Action
1788,'Men with Guns (1997)',Action
40815,'Harry Potter and the Goblet of Fire (2005)',Adventure
588,'Aladdin (1992)',Adventure
6539,'Pirates of the Caribbean: The Curse of the Black Pearl (2003)',Action
3201,'Five Easy Pieces (1970)',Drama
4091,'Cant Buy Me Love (1987)',Comedy
6565,'Seabiscuit (2003)',Drama
1645,'Devils Advocate The (1997)',Drama
1373,'Star Trek V: The Final Frontier (1989)',Action
1527,'Fifth Element The (1997)',Action
3034,'Robin Hood (1973)',Adventure
3697,'Predator 2 (1990)',Action
2571,'Matrix The (1999)',Action
4896,'Harry Potter and the Sorcerers Stone (a.k.a. Harry Potter and the Philosophers Stone) (2001)',Adventure
1282,'Fantasia (1940)',Animation
1321,'American Werewolf in London An (1981)',Comedy
2427,'Thin Red Line The (1998)',Action
111364,'Godzilla (2014)',Action
74,'Bed of Roses (1996)',Drama
7116,'Diabolique (Les diaboliques) (1955)',Horror
2020,'Dangerous Liaisons (1988)',Drama
2987,'Who Framed Roger Rabbit? (1988)',Adventure
534,'Shadowlands (1993)',Drama
780,'Independence Day (a.k.a. ID4) (1996)',Action
6874,'Kill Bill: Vol. 1 (2003)',Action
2840,'Stigmata (1999)',Drama
1200,'Aliens (1986)',Action
1661,'Switchback (1997)',Crime
374,'Richie Rich (1994)',Children
4979,'Royal Tenenbaums The (2001)',Comedy
344,'Ace Ventura: Pet Detective (1994)',Comedy
3160,'Magnolia (1999)',Drama
77854,'Work of Director Michel Gondry The (2003)',Comedy
435,'Coneheads (1993)',Comedy
1246,'Dead Poets Society (1989)',Drama
435,'Coneheads (1993)',Comedy
110,'Braveheart (1995)',Action
84954,'Adjustment Bureau The (2011)',Romance
59440,'Bella (2006)',Drama
1221,'Godfather: Part II The (1974)',Crime
986,'Fly Away Home (1996)',Adventure
1350,'Omen The (1976)',Horror
7160,'Monster (2003)',Crime
593,'Silence of the Lambs The (1991)',Crime
1265,'Groundhog Day (1993)',Comedy
6870,'Mystic River (2003)',Crime
41997,'Munich (2005)',Action
60069,'WALLÂ·E (2008)',Adventure
1214,'Alien (1979)',Horror
364,'Lion King The (1994)',Adventure
5445,'Minority Report (2002)',Action
2314,'Beloved (1998)',Drama
2558,'Forces of Nature (1999)',Comedy
920,'Gone with the Wind (1939)',Drama
87232,'X-Men: First Class (2011)',Action
47997,'Idiocracy (2006)',Adventure
4370,'A.I. Artificial Intelligence (2001)',Adventure
2462,'Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994)',Horror
6059,'Recruit The (2003)',Action
266,'Legends of the Fall (1994)',Drama
1222,'Full Metal Jacket (1987)',Drama
3210,'Fast Times at Ridgemont High (1982)',Comedy
3819,'Tampopo (1985)',Comedy
5792,'Roger Dodger (2002)',Comedy
3552,'Caddyshack (1980)',Comedy
5250,'Stir Crazy (1980)',Comedy
40973,'Wild Geese The (1978)',Action
1198,'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)',Action
588,'Aladdin (1992)',Adventure
567,'Kika (1993)',Comedy
2677,'Buena Vista Social Club (1999)',Documentary
736,'Twister (1996)',Action
110,'Braveheart (1995)',Action
464,'Hard Target (1993)',Action
5685,'Real Women Have Curves (2002)',Comedy
3546,'What Ever Happened to Baby Jane? (1962)',Drama
589,'Terminator 2: Judgment Day (1991)',Action
588,'Aladdin (1992)',Adventure
1566,'Hercules (1997)',Adventure
65982,'Outlander (2008)',Action
6944,'Father of the Bride (1991)',Comedy
34,'Babe (1995)',Children
216,'Billy Madison (1995)',Comedy
16,'Casino (1995)',Crime
2324,'Life Is Beautiful (La Vita Ã¨ bella) (1997)',Comedy
4007,'Wall Street (1987)',Drama
1639,'Chasing Amy (1997)',Comedy
98809,'Hobbit: An Unexpected Journey The (2012)',Adventure
3551,'Marathon Man (1976)',Crime
1682,'Truman Show The (1998)',Comedy
969,'African Queen The (1951)',Adventure
4262,'Scarface (1983)',Action
6016,'City of God (Cidade de Deus) (2002)',Action
2502,'Office Space (1999)',Comedy
1759,'Four Days in September (O Que Ã‰ Isso Companheiro?) (1997)',Drama
37857,'MirrorMask (2005)',Adventure
2058,'Negotiator The (1998)',Action
2791,'Airplane! (1980)',Comedy
3565,'Where the Heart Is (2000)',Comedy
2858,'American Beauty (1999)',Comedy
661,'James and the Giant Peach (1996)',Adventure
6870,'Mystic River (2003)',Crime
37733,'History of Violence A (2005)',Action
2012,'Back to the Future Part III (1990)',Adventure
1222,'Full Metal Jacket (1987)',Drama
2019,'Seven Samurai (Shichinin no samurai) (1954)',Action
1089,'Reservoir Dogs (1992)',Crime
2329,'American History X (1998)',Crime
4578,'Chances Are (1989)',Comedy
2243,'Broadcast News (1987)',Comedy
2784,'Masque of the Red Death The (1964)',Horror
81591,'Black Swan (2010)',Drama
1673,'Boogie Nights (1997)',Drama
7618,'Chaplin (1992)',Drama
454,'Firm The (1993)',Drama
8464,'Super Size Me (2004)',Comedy
361,'It Could Happen to You (1994)',Comedy
1969,'Nightmare on Elm Street 2: Freddys Revenge A (1985)',Horror
1300,'My Life as a Dog (Mitt liv som hund) (1985)',Comedy
55094,'In the Valley of Elah (2007)',Drama
2804,'Christmas Story A (1983)',Children
110,'Braveheart (1995)',Action
27727,'Head-On (Gegen die Wand) (2004)',Drama
380,'True Lies (1994)',Action
750,'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)',Comedy
5445,'Minority Report (2002)',Action
17,'Sense and Sensibility (1995)',Drama
952,'Around the World in 80 Days (1956)',Adventure
296,'Pulp Fiction (1994)',Comedy
5670,'Comedian (2002)',Comedy
5989,'Catch Me If You Can (2002)',Crime
2762,'Sixth Sense The (1999)',Drama
82088,'Vincent Wants to Sea (Vincent will meer) (2010)',Drama
2369,'Desperately Seeking Susan (1985)',Comedy
296,'Pulp Fiction (1994)',Comedy
3578,'Gladiator (2000)',Action
3536,'Keeping the Faith (2000)',Comedy
4310,'Pearl Harbor (2001)',Action
858,'Godfather The (1972)',Crime
2424,'Youve Got Mail (1998)',Comedy
53322,'Oceans Thirteen (2007)',Crime
6936,'Elf (2003)',Children
1226,'Quiet Man The (1952)',Drama
7046,'Witches of Eastwick The (1987)',Comedy
1193,'One Flew Over the Cuckoos Nest (1975)',Drama
102125,'Iron Man 3 (2013)',Action
2628,'Star Wars: Episode I - The Phantom Menace (1999)',Action
849,'Escape from L.A. (1996)',Action
903,'Vertigo (1958)',Drama
733,'Rock The (1996)',Action
91542,'Sherlock Holmes: A Game of Shadows (2011)',Action
2888,'Drive Me Crazy (1999)',Comedy
592,'Batman (1989)',Action
2003,'Gremlins (1984)',Comedy
852,'Tin Cup (1996)',Comedy
1944,'From Here to Eternity (1953)',Drama
1214,'Alien (1979)',Horror
1589,'Cop Land (1997)',Action
1917,'Armageddon (1998)',Action
588,'Aladdin (1992)',Adventure
550,'Threesome (1994)',Comedy
91500,'Hunger Games The (2012)',Action
494,'Executive Decision (1996)',Action
904,'Rear Window (1954)',Mystery
72998,'Avatar (2009)',Action
1921,'Pi (1998)',Drama
3948,'Meet the Parents (2000)',Comedy
7102,'Dragnet (1987)',Comedy
3004,'Bachelor The (1999)',Comedy
924,'2001: A Space Odyssey (1968)',Adventure
7846,'Tremors 3: Back to Perfection (2001)',Comedy
531,'Secret Garden The (1993)',Children
3980,'Men of Honor (2000)',Drama
593,'Silence of the Lambs The (1991)',Crime
539,'Sleepless in Seattle (1993)',Comedy
590,'Dances with Wolves (1990)',Adventure
924,'2001: A Space Odyssey (1968)',Adventure
2393,'Star Trek: Insurrection (1998)',Action
51662,'300 (2007)',Action
4901,'Spy Game (2001)',Action
588,'Aladdin (1992)',Adventure
3897,'Almost Famous (2000)',Drama
43936,'16 Blocks (2006)',Crime
4886,'Monsters Inc. (2001)',Adventure
5690,'Grave of the Fireflies (Hotaru no haka) (1988)',Animation
5522,'Rollerball (1975)',Action
60074,'Hancock (2008)',Action
39183,'Brokeback Mountain (2005)',Drama
1265,'Groundhog Day (1993)',Comedy
8783,'Village The (2004)',Drama
2367,'King Kong (1976)',Adventure
3809,'What About Bob? (1991)',Comedy
588,'Aladdin (1992)',Adventure
1917,'Armageddon (1998)',Action
1250,'Bridge on the River Kwai The (1957)',Adventure
1090,'Platoon (1986)',Drama
1196,'Star Wars: Episode V - The Empire Strikes Back (1980)',Action
1958,'Terms of Endearment (1983)',Comedy
37729,'Corpse Bride (2005)',Animation
1036,'Die Hard (1988)',Action
2706,'American Pie (1999)',Comedy
33493,'Star Wars: Episode III - Revenge of the Sith (2005)',Action
1735,'Great Expectations (1998)',Drama
2657,'Rocky Horror Picture Show The (1975)',Comedy
1673,'Boogie Nights (1997)',Drama
318,'Shawshank Redemption The (1994)',Crime
1645,'Devils Advocate The (1997)',Drama
380,'True Lies (1994)',Action
2953,'Home Alone 2: Lost in New York (1992)',Children
46970,'Talladega Nights: The Ballad of Ricky Bobby (2006)',Action
364,'Lion King The (1994)',Adventure
6620,'American Splendor (2003)',Comedy
8016,'Getaway The (1972)',Action
1527,'Fifth Element The (1997)',Action
3703,'Road Warrior The (Mad Max 2) (1981)',Action
4995,'Beautiful Mind A (2001)',Drama
8638,'Before Sunset (2004)',Drama
2065,'Purple Rose of Cairo The (1985)',Comedy
95,'Broken Arrow (1996)',Action
2763,'Thomas Crown Affair The (1999)',Action
1732,'Big Lebowski The (1998)',Comedy
3863,'Cell The (2000)',Drama
5952,'Lord of the Rings: The Two Towers The (2002)',Adventure
3510,'Frequency (2000)',Drama
1230,'Annie Hall (1977)',Comedy
6378,'Italian Job The (2003)',Action
27441,'Blood: The Last Vampire (2000)',Action
113378,'Giver The (2014)',Drama
1625,'Game The (1997)',Drama
6947,'Master and Commander: The Far Side of the World (2003)',Adventure
4027,'O Brother Where Art Thou? (2000)',Adventure
4848,'Mulholland Drive (2001)',Crime
1025,'Sword in the Stone The (1963)',Animation
1590,'Event Horizon (1997)',Horror
2926,'Hairspray (1988)',Comedy
1307,'When Harry Met Sally... (1989)',Comedy
653,'Dragonheart (1996)',Action
593,'Silence of the Lambs The (1991)',Crime
180,'Mallrats (1995)',Comedy
1777,'Wedding Singer The (1998)',Comedy
170,'Hackers (1995)',Action
2003,'Gremlins (1984)',Comedy
190,'Safe (1995)',Thriller
58559,'Dark Knight The (2008)',Action
5952,'Lord of the Rings: The Two Towers The (2002)',Adventure
5679,'Ring The (2002)',Horror
1673,'Boogie Nights (1997)',Drama
1042,'That Thing You Do! (1996)',Comedy
1489,'Cats Dont Dance (1997)',Animation
1270,'Back to the Future (1985)',Adventure
587,'Ghost (1990)',Comedy
3526,'Parenthood (1989)',Comedy
10,'GoldenEye (1995)',Action
2413,'Clue (1985)',Comedy
1077,'Sleeper (1973)',Comedy
412,'Age of Innocence The (1993)',Drama
3717,'Gone in 60 Seconds (2000)',Action
50,'Usual Suspects The (1995)',Crime
296,'Pulp Fiction (1994)',Comedy
1277,'Cyrano de Bergerac (1990)',Comedy
2878,'Hell Night (1981)',Horror
1077,'Sleeper (1973)',Comedy
5881,'Solaris (2002)',Drama
2369,'Desperately Seeking Susan (1985)',Comedy
7451,'Mean Girls (2004)',Comedy
5048,'Snow Dogs (2002)',Adventure
231,'Dumb & Dumber (Dumb and Dumber) (1994)',Adventure
2322,'Soldier (1998)',Action
2987,'Who Framed Roger Rabbit? (1988)',Adventure
3300,'Pitch Black (2000)',Horror
4776,'Training Day (2001)',Crime
1193,'One Flew Over the Cuckoos Nest (1975)',Drama
288,'Natural Born Killers (1994)',Action
2278,'Ronin (1998)',Action
41285,'Match Point (2005)',Crime
27803,'Sea Inside The (Mar adentro) (2004)',Drama
1882,'Godzilla (1998)',Action
466,'Hot Shots! Part Deux (1993)',Action
62235,'Red (2008)',Drama
1193,'One Flew Over the Cuckoos Nest (1975)',Drama
5630,'Red Dragon (2002)',Crime
1552,'Con Air (1997)',Action
3504,'Network (1976)',Comedy
1277,'Cyrano de Bergerac (1990)',Comedy
6373,'Bruce Almighty (2003)',Comedy
7587,'SamouraÃ¯ Le (Godson The) (1967)',Crime
2906,'Random Hearts (1999)',Drama
2532,'Conquest of the Planet of the Apes (1972)',Action
55290,'Gone Baby Gone (2007)',Crime
1409,'Michael (1996)',Comedy
4056,'Pledge The (2001)',Crime
457,'Fugitive The (1993)',Thriller
628,'Primal Fear (1996)',Crime
267,'Major Payne (1995)',Comedy
338,'Virtuosity (1995)',Action
2966,'Straight Story The (1999)',Adventure
4000,'Bounty The (1984)',Adventure
2338,'I Still Know What You Did Last Summer (1998)',Horror
2302,'My Cousin Vinny (1992)',Comedy
1196,'Star Wars: Episode V - The Empire Strikes Back (1980)',Action
1136,'Monty Python and the Holy Grail (1975)',Adventure
3755,'Perfect Storm The (2000)',Drama
8984,'Oceans Twelve (2004)',Action
53835,'Journey to Italy (Viaggio in Italia) (Voyage to Italy) (Voyage in Italy) (1954)',Drama
494,'Executive Decision (1996)',Action
246,'Hoop Dreams (1994)',Documentary
533,'Shadow The (1994)',Action
919,'Wizard of Oz The (1939)',Adventure
1960,'Last Emperor The (1987)',Drama
3265,'Hard-Boiled (Lat sau san taam) (1992)',Action
480,'Jurassic Park (1993)',Action
531,'Secret Garden The (1993)',Children
7360,'Dawn of the Dead (2004)',Action
2951,'Fistful of Dollars A (Per un pugno di dollari) (1964)',Action
47,'Seven (a.k.a. Se7en) (1995)',Mystery
616,'Aristocats The (1970)',Animation
921,'My Favorite Year (1982)',Comedy
1222,'Full Metal Jacket (1987)',Drama
150,'Apollo 13 (1995)',Adventure
2402,'Rambo: First Blood Part II (1985)',Action
8221,'War of the Buttons (1994)',Adventure
1920,'Small Soldiers (1998)',Animation
4332,'Suspect (1987)',Crime
6333,'X2: X-Men United (2003)',Action
2082,'Mighty Ducks The (1992)',Children
91630,'Mission: Impossible - Ghost Protocol (2011)',Action
316,'Stargate (1994)',Action
7345,'Agent Cody Banks 2: Destination London (2004)',Action
54503,'Superbad (2007)',Comedy
1197,'Princess Bride The (1987)',Action
3466,'Heart and Souls (1993)',Comedy
51709,'Host The (Gwoemul) (2006)',Comedy
4493,'Critters 2: The Main Course (1988)',Comedy
76054,'Oceans (OcÃ©ans) (2009)',Documentary
3825,'Coyote Ugly (2000)',Comedy
1210,'Star Wars: Episode VI - Return of the Jedi (1983)',Action
3083,'All About My Mother (Todo sobre mi madre) (1999)',Drama
1407,'Scream (1996)',Comedy
1148,'Wallace & Gromit: The Wrong Trousers (1993)',Animation
6,'Heat (1995)',Action
3480,'Lucas (1986)',Drama
1089,'Reservoir Dogs (1992)',Crime
7926,'High and Low (Tengoku to jigoku) (1963)',Crime
3641,'Woman of Paris A (1923)',Drama
1197,'Princess Bride The (1987)',Action
1953,'French Connection The (1971)',Action
2028,'Saving Private Ryan (1998)',Action
4467,'Adventures of Baron Munchausen The (1988)',Adventure
45081,'Silent Hill (2006)',Fantasy
1923,'Theres Something About Mary (1998)',Comedy
7386,'Ten Commandments The (1956)',Adventure
7306,'Herods Law (Ley de Herodes La) (2000)',Comedy
4487,'Cocktail (1988)',Drama
3623,'Mission: Impossible II (2000)',Action
3755,'Perfect Storm The (2000)',Drama
350,'Client The (1994)',Drama
2700,'South Park: Bigger Longer and Uncut (1999)',Animation
53972,'Live Free or Die Hard (2007)',Action
2628,'Star Wars: Episode I - The Phantom Menace (1999)',Action
4643,'Planet of the Apes (2001)',Action
2605,'Entrapment (1999)',Crime
1136,'Monty Python and the Holy Grail (1975)',Adventure
8335,'Make Way for Tomorrow (1937)',Drama
377,'Speed (1994)',Action
5620,'Sweet Home Alabama (2002)',Comedy
26471,'Eddie Murphy Delirious (1983)',Comedy
3897,'Almost Famous (2000)',Drama
1681,'Mortal Kombat: Annihilation (1997)',Action
208,'Waterworld (1995)',Action
5502,'Signs (2002)',Horror
367,'Mask The (1994)',Action
1025,'Sword in the Stone The (1963)',Animation
2710,'Blair Witch Project The (1999)',Drama
1608,'Air Force One (1997)',Action
135,'Down Periscope (1996)',Comedy
2121,'Cujo (1983)',Horror
3969,'Pay It Forward (2000)',Drama
32587,'Sin City (2005)',Action
4532,'Return of the Living Dead Part II (1988)',Comedy
1,'Toy Story (1995)',Adventure
349,'Clear and Present Danger (1994)',Action
2935,'Lady Eve The (1941)',Comedy
2463,'Ruthless People (1986)',Comedy
3361,'Bull Durham (1988)',Comedy
585,'Brady Bunch Movie The (1995)',Comedy
46335,'Fast and the Furious: Tokyo Drift The (Fast and the Furious 3 The) (2006)',Action
590,'Dances with Wolves (1990)',Adventure
520,'Robin Hood: Men in Tights (1993)',Comedy
2012,'Back to the Future Part III (1990)',Adventure
37386,'Aeon Flux (2005)',Action
1204,'Lawrence of Arabia (1962)',Adventure
2959,'Fight Club (1999)',Action
1907,'Mulan (1998)',Adventure
3173,'Any Given Sunday (1999)',Drama
3994,'Unbreakable (2000)',Drama
160,'Congo (1995)',Action
247,'Heavenly Creatures (1994)',Crime
866,'Bound (1996)',Crime
2971,'All That Jazz (1979)',Drama
2163,'Attack of the Killer Tomatoes! (1978)',Comedy
509,'Piano The (1993)',Drama
106696,'Frozen (2013)',Adventure
586,'Home Alone (1990)',Children
6615,'Freddy vs. Jason (2003)',Action
2858,'American Beauty (1999)',Comedy
3006,'Insider The (1999)',Drama
50445,'Hitcher The (2007)',Action
1562,'Batman & Robin (1997)',Action
1405,'Beavis and Butt-Head Do America (1996)',Adventure
6936,'Elf (2003)',Children
5010,'Black Hawk Down (2001)',Action
2289,'Player The (1992)',Comedy
592,'Batman (1989)',Action
1544,'Lost World: Jurassic Park The (1997)',Action
6779,'Same Time Next Year (1978)',Comedy
3114,'Toy Story 2 (1999)',Adventure
2499,'God Said Ha! (1998)',Comedy
3527,'Predator (1987)',Action
53464,'Fantastic Four: Rise of the Silver Surfer (2007)',Action
61986,'Appaloosa (2008)',Western
